id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
767596,Urban Chic Barcelona 4 bedrooms,4048635,Julia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.407436929287755,2.164176609175908,Entire home/apt,133,2,104,2018-02-05,1.73,1,304
767631,Painter's studio in Poble Sec,4048802,Rita,Sants-Montjuïc,el Poble Sec,41.3714316703078,2.1643432451384483,Entire home/apt,50,7,20,2015-12-11,0.37,1,0
767709,Relaxing stay in Barcelona,3497225,Ste & And,Gràcia,la Vila de Gràcia,41.40066236863781,2.1637312526880645,Entire home/apt,250,4,13,2015-09-02,0.22,1,0
770175,FABULOUS APARTMENT SAGRADA FAMILIA,4063266,Anna & Vince,Eixample,la Sagrada Família,41.4088422621708,2.173544484087523,Entire home/apt,59,3,219,2018-01-28,48.67,1,268
770453,AMAZING APARTMENT NEXT TO RAMBLAS! DAILY CLEANING!,4064440,Andreas,Ciutat Vella,el Raval,41.38445531174881,2.164223725266619,Entire home/apt,260,3,139,2017-12-26,2.32,11,239
771440,ENJOYS BARCELONA (SAGRADA FAMILIA),1288050,Rui,Eixample,la Sagrada Família,41.40508104583346,2.179899649746651,Private room,27,5,22,2017-11-15,0.55,2,98
772319,Gaudi Parc-Barcelona modernista,4075216,Marcel,Gràcia,la Salut,41.41368880478332,2.1535290303779857,Entire home/apt,40,32,39,2017-11-12,0.84,2,319
773523,VIEWS SDA FAMILIA -For 6 people !!!,4076744,Lucas,Eixample,la Sagrada Família,41.40355042959074,2.175119512292011,Entire home/apt,140,3,94,2018-01-29,1.62,3,273
773802,CITY TRIP - Para 12 personas !!!!,4076744,Lucas,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.403447463315985,2.1658631874106704,Entire home/apt,240,3,119,2018-01-02,2.03,3,233
773886,Amazing large 3 b/room ❤️ of Gracia,893805,Phil And Fiona,Gràcia,la Vila de Gràcia,41.40588959097274,2.15976156381365,Entire home/apt,75,2,227,2018-01-30,3.66,7,175
775644,Top Apartment in the eixample BCN,177617,Joaquin,Eixample,la Nova Esquerra de l'Eixample,41.380378321124454,2.1530196773106054,Entire home/apt,116,3,108,2018-01-28,1.79,5,309
775794,Apartment in Barcelona near beaches,4092116,Xavier,Sant Martí,el Poblenou,41.39914764101019,2.2039702979854896,Entire home/apt,45,5,131,2018-01-19,2.11,1,55
776038,*special offer*Heart of Gràcia 6pax Wifi*,4093480,Evelin & Gisele,Gràcia,la Vila de Gràcia,41.40309086933584,2.1598980607999123,Entire home/apt,100,2,108,2018-01-09,1.70,1,198
776174,Central Penthouse flat-huge terrace in Gothic Dt.,3038266,Ingrid,Ciutat Vella,el Barri Gòtic,41.38088146057562,2.180380096415628,Entire home/apt,56,31,220,2018-01-27,3.55,4,264
776315,Plaza Cataluña SUN,2439400,Guillermo,Eixample,la Dreta de l'Eixample,41.386915073567074,2.1670535284928016,Entire home/apt,115,2,21,2018-01-21,0.34,28,317
776388,NICE DUPLEX OVERLOOKING THE BEACH,3976834,Angel,Ciutat Vella,la Barceloneta,41.380921459138484,2.198203164191813,Entire home/apt,167,4,82,2017-12-11,1.32,3,252
777476,Pl Universidad - 15 pax-7br/3Ba - Only Relax Stay,2439400,Guillermo,Eixample,Sant Antoni,41.38408147482184,2.1612672347996944,Entire home/apt,500,2,10,2017-08-12,0.18,28,260
777527,Plaza España/Viladomat - 4pax/3Br - Balcony,2439400,Guillermo,Eixample,Sant Antoni,41.37647229210304,2.1637903315986073,Entire home/apt,69,2,7,2018-01-21,0.11,28,314
777538,(ESQ) Spacious apart in Born Art,3885805,Ana,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38463144451421,2.179332406037189,Entire home/apt,60,3,136,2017-12-10,2.14,4,317
777587,Modernist&Chic Eixample apartment,4101093,Eli&Agus,Eixample,Sant Antoni,41.3763873850512,2.1574260813669333,Entire home/apt,112,3,238,2018-01-14,3.79,10,217
782236,Spacious apartment in Barcelona,3544924,Johanna,Eixample,el Fort Pienc,41.39857117142112,2.177126633417709,Entire home/apt,85,4,2,2014-07-27,0.03,3,0
782502,Perfect sunny room!,860071,Joan,Sants-Montjuïc,Sants,41.371663858235685,2.136742934820899,Private room,21,2,5,2014-12-27,0.08,3,250
783032,room for rent 10 minutes from center,4129048,Laia,Eixample,la Nova Esquerra de l'Eixample,41.381888133671374,2.1559782011719655,Private room,23,1,0,,,1,144
786250,FANTASTIC APARTMENT IN THE CENTER,4145430,Pau,Eixample,Sant Antoni,41.382167947649116,2.1627927063477728,Entire home/apt,150,4,61,2017-05-28,1.00,1,71
787218,  apartamento Sagrada Familia Gaudí,4149600,Oriol,Eixample,la Sagrada Família,41.402319538275435,2.174171581040435,Entire home/apt,90,3,83,2017-12-25,1.45,4,303
788944,DOUBLE ROOM HAPPY FLAT EXC LOCATION,1505426,Rodrigo,Eixample,la Nova Esquerra de l'Eixample,41.378392675874764,2.1529576442864546,Private room,24,3,23,2017-11-12,0.38,2,98
789101,Room Rental short or long stay,1384020,Odi,Gràcia,la Salut,41.409160724311434,2.1511268997097144,Private room,22,2,4,2017-04-30,0.28,4,304
790404,"(P2) Cozy flat,  LA PEDRERA Gaudí",3885805,Ana,Gràcia,la Vila de Gràcia,41.40348593666162,2.1593145669715126,Entire home/apt,60,3,90,2018-01-05,1.57,4,347
790475,"(P1) Cozy apart, Gracia LA PEDRERA",3885805,Ana,Gràcia,la Vila de Gràcia,41.39871967218696,2.158553007314342,Entire home/apt,60,3,97,2018-01-21,1.54,4,346
790482,QUIET AND COMFY 2BD WIFI GRACIA,1744516,Silvia,Gràcia,la Vila de Gràcia,41.40076431497157,2.1637451037059114,Entire home/apt,125,3,11,2017-07-08,0.19,17,325
790761,Beautiful & functional LOFT 43 m2,4166229,Cosmo Apartments Sants,Sants-Montjuïc,Sants,41.376136981959576,2.1374386406980976,Entire home/apt,120,1,38,2017-12-22,0.69,2,11
792509,HABITACION PARA 2 PL. ESPANYA,4175419,Yolanda,Sants-Montjuïc,la Bordeta,41.37079787429097,2.1420709228888675,Private room,25,1,46,2017-07-22,1.05,2,182
795314,Great apart next to Corte Ingles,8528103,Meritxell,Les Corts,les Corts,41.38538021706952,2.1282136879614715,Entire home/apt,160,6,31,2017-01-01,0.59,1,307
795991,Cosy centric flat lively Poble Sec,1193543,Luca&Bruno,Sants-Montjuïc,el Poble Sec,41.37295149721864,2.1663877817781283,Entire home/apt,85,3,65,2018-01-29,1.16,1,163
796809,POBLENOU BEACH BCN FALL OFFERS 70E,4197413,Eva,Sant Martí,el Poblenou,41.39798089664449,2.204258050164514,Entire home/apt,85,3,96,2017-11-21,1.53,1,236
797590,Bright & beautiful aparment close to Plaza Espanya,3346610,The Urban Suites,Sants-Montjuïc,Hostafrancs,41.377961737068524,2.1449910542948025,Entire home/apt,170,2,2,2014-08-17,0.04,4,358
799978,Beautiful apartment Sagrada Familia,4126257,Salva,Eixample,la Sagrada Família,41.40592738797637,2.172755908259426,Entire home/apt,60,3,35,2018-01-07,0.68,6,114
800045,Vintage Deco 3Br Apt with Balcony,4212095,Elio / Wilken,Les Corts,les Corts,41.38521681435673,2.13240401844196,Entire home/apt,55,2,22,2017-08-10,0.45,15,11
800804,Brand new bright and spacious flat,4215452,Jose Ramon,Sant Martí,el Poblenou,41.40311190616584,2.197221512292671,Entire home/apt,90,3,1,2013-02-03,0.02,1,338
801237,3br apartment in Sagrada Familia,4217311,Frédéric,Sant Martí,el Camp de l'Arpa del Clot,41.411755321155084,2.1759483385606115,Entire home/apt,95,3,62,2018-01-23,2.05,9,216
801379,Apartment close Gracia. Confortable,4218056,Ilyalackner76,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40296329046318,2.166769521937669,Private room,50,3,19,2017-10-12,0.68,1,220
802553,Ensuite Double w Terrace ZOO ROOMS,3972387,Stephen,Eixample,l'Antiga Esquerra de l'Eixample,41.3901746408326,2.1569999954141994,Private room,120,1,1,2015-06-20,0.03,1,365
803502,DOUBLE ROOM WITH BALCONY CENTRETOWN,3317755,Amaranta,Ciutat Vella,el Barri Gòtic,41.381796869239544,2.178456078569866,Private room,38,2,65,2018-01-18,1.19,1,218
803810,Cozy flat! Long term rental! 1190 €/month!,4230551,Hector,Sant Martí,el Poblenou,41.40431972072145,2.204172237809507,Entire home/apt,30,32,31,2015-06-05,0.63,1,124
804268,New VINTAGE LOFT in a quiet area with garden,4232898,Jordi & Manel,Sant Martí,la Vila Olímpica del Poblenou,41.39468660092995,2.193721419021443,Entire home/apt,125,2,27,2017-09-07,0.45,1,326
810192,Portal del Angel 1,4260952,Laia,Ciutat Vella,el Barri Gòtic,41.38404566594895,2.1731827051632986,Entire home/apt,120,2,2,2017-12-30,1.36,11,13
810278,WIFI room in Barcelona full CENTER,3026783,Mati,Ciutat Vella,el Barri Gòtic,41.37925393317638,2.1768731234019527,Private room,25,2,162,2017-12-04,2.67,1,312
811657,Centrical and Cosy Room ,4268119,Kathy,Eixample,l'Antiga Esquerra de l'Eixample,41.383199874943124,2.1594960007665964,Private room,28,3,24,2018-01-22,0.78,2,333
811669,Room Rental in Barcelona Gracia,1384020,Odi,Gràcia,la Salut,41.40930453446985,2.150946057041866,Private room,25,2,14,2018-01-29,0.66,4,343
811918,WIFI&TERRACE!(MORE APTS IN MY PROF),4269183,Alba,Les Corts,la Maternitat i Sant Ramon,41.377565431581516,2.120242401058038,Entire home/apt,38,2,254,2018-01-24,4.09,6,227
813031,Bonito Apartamento junto a  Ramblas,206635,Miriam,Sants-Montjuïc,el Poble Sec,41.37393803964812,2.1655986616810488,Entire home/apt,106,3,44,2017-12-30,0.76,5,271
814154,Portal del Angel 3,4260952,Laia,Ciutat Vella,el Barri Gòtic,41.38416595169844,2.1724825225440267,Entire home/apt,150,2,0,,,11,233
814172,Mar Bella 3,4260952,Laia,Sant Martí,el Poblenou,41.4035576888146,2.2060591409025108,Entire home/apt,120,2,2,2017-10-07,0.32,11,300
814177,Mar Bella 4,4260952,Laia,Sant Martí,el Poblenou,41.40339147543109,2.208119028452751,Entire home/apt,120,2,2,2017-08-14,0.04,11,268
814182,Mar Bella 6,4260952,Laia,Sant Martí,el Poblenou,41.402319881256204,2.20778143553929,Entire home/apt,120,2,1,2017-04-07,0.10,11,302
814202,Mar Bella 8,4260952,Laia,Sant Martí,el Poblenou,41.40161440493413,2.2064724446011166,Entire home/apt,120,2,0,,,11,264
814226,Mar Bella 10,4260952,Laia,Sant Martí,el Poblenou,41.403687439488785,2.207582165064939,Entire home/apt,120,2,2,2013-05-27,0.03,11,284
820629,Habitación doble para estudiante/trabajadora chica,4309990,María Isabel,Gràcia,el Coll,41.4181218842836,2.147716268517555,Private room,21,2,1,2016-11-01,0.06,2,364
821100,Central-2 Big Bedrooms-View--Lift,4311845,Iñaki And Cathy,Eixample,Sant Antoni,41.37651011876442,2.1626057196224204,Entire home/apt,100,2,206,2017-12-10,3.42,1,285
821330,Amazing penthouse with terrace at Rambla Catalunya,3480461,Valencia Luxury,Eixample,la Dreta de l'Eixample,41.389578648668284,2.1632957770669323,Entire home/apt,360,3,59,2018-01-03,0.99,7,165
821523,Beautiful Sagrada Familia Flat,4313721,Africa,Eixample,la Sagrada Família,41.4044260697109,2.176014626493651,Entire home/apt,125,2,125,2017-12-30,2.33,1,190
823272,SUN RAMBLA CATALUNYA GAUDI CENTRO ,2036118,Mario,Eixample,la Dreta de l'Eixample,41.39292439505775,2.161294573132068,Entire home/apt,119,2,67,2018-01-21,1.10,2,144
824609,Lovely Modernist City Apartment,4328944,Robert,Eixample,la Dreta de l'Eixample,41.39338071686414,2.1677736064592814,Entire home/apt,150,5,1,2018-01-04,0.03,1,253
824902,Sagrada Familia.,4236308,Germán,Eixample,la Sagrada Família,41.410320158404026,2.1751816425104167,Entire home/apt,72,3,100,2017-12-31,3.99,2,227
826098,linda habitacion full equipada,4333956,Totote,Eixample,Sant Antoni,41.3813138866926,2.1601006475624116,Private room,30,3,1,2016-10-04,0.06,2,334
826397,Splendid Attic with TERRACE,4086313,Magi,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40519587632184,2.140902921031671,Entire home/apt,160,3,69,2018-01-02,1.55,2,144
829660,Charming & very cosy Atico w/Wifi,1200218,Pv,Eixample,Sant Antoni,41.3790945812816,2.159405166014771,Entire home/apt,109,2,165,2018-01-25,2.67,1,224
829892,Sunny Modernist with Porch,2227977,Antonio,Eixample,l'Antiga Esquerra de l'Eixample,41.38804942469722,2.1618595128489724,Private room,100,4,8,2017-08-11,0.17,1,24
832516,OFFER ROOM IN ATTIC NEAR PLZ ESPAÑA,4357751,Silvia,Sants-Montjuïc,la Bordeta,41.36986785357168,2.138342628285174,Private room,27,2,70,2018-01-01,1.16,3,343
832755,AMAZING BOUTIQUE APARTMENT. AN OASIS IN BARCELONA,4358678,Victor,Sant Martí,el Poblenou,41.40321594766386,2.1985792967403475,Entire home/apt,270,4,1,2017-10-03,0.06,1,79
833491,Double room at Barcelona centre!!,4305996,Ed,Eixample,la Nova Esquerra de l'Eixample,41.38370148877152,2.152930557395954,Private room,35,2,108,2017-10-30,13.39,1,282
836392,HABITACION CERCA DE PL.ESPANYA,4175419,Yolanda,Sants-Montjuïc,Hostafrancs,41.37256642937315,2.1432533771149322,Private room,30,1,63,2017-07-26,1.31,2,320
836489,Loft Ambient FUTBOL 5 near Camp Nou,396363,Oscar And Diego,Les Corts,les Corts,41.383392262906796,2.1298668319230796,Entire home/apt,113,2,0,,,72,329
837986,Cosy & Quiet - City Center -Wifi,3901019,Dorothee And Rémi,Sants-Montjuïc,el Poble Sec,41.37354827227407,2.1682109507241463,Entire home/apt,60,3,222,2018-01-21,4.11,9,151
838805,"room, park guell and amazig view!",4382099,Paloma & Luiz,Gràcia,la Salut,41.41030933990892,2.1515227841042615,Private room,30,1,34,2017-07-23,0.60,2,365
839655,CENTRAL APARTMENT IN BARCELONA,1869452,Cristina,Eixample,Sant Antoni,41.3761192929015,2.163981870773073,Entire home/apt,80,2,34,2017-12-24,0.56,1,209
839805,MEDITERRANEAN TERRACE,4386966,Carmen,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40382618870066,2.2143030206649854,Entire home/apt,800,5,2,2014-05-12,0.04,2,364
840016,Beautiful apartment walking distance Sants Station,3346610,The Urban Suites,Sants-Montjuïc,Hostafrancs,41.37835304605576,2.1441802379669426,Private room,125,2,0,,,4,321
840123,WIFI&TERRACE! CAMP NOU APARTMENT 3B,4269183,Alba,Les Corts,la Maternitat i Sant Ramon,41.37741610123646,2.117852166010483,Entire home/apt,40,2,222,2018-02-05,3.63,6,240
840556,Stunning Penthouse 145 sqm Loft,4389772,Manel,Sant Martí,el Parc i la Llacuna del Poblenou,41.396546736735814,2.191965819668544,Entire home/apt,45,4,31,2017-10-01,0.55,3,124
841015,Double room in Sagrada Familia (Superhost),4249766,Eduard,Eixample,la Sagrada Família,41.403155663312916,2.178112467224262,Private room,27,2,159,2018-01-28,2.63,1,333
841483,RAMBLA CATALUNYA CENTRAL APARTMENT,383697,Anna,Eixample,la Dreta de l'Eixample,41.39313473049845,2.158417983186019,Entire home/apt,195,5,3,2015-08-09,0.07,17,346
842126,"Penthouse, terrace with city&sea views, 4 persons!",4258344,City View,Gràcia,la Vila de Gràcia,41.40535594841157,2.1619665724685904,Entire home/apt,138,3,39,2018-01-12,0.99,4,224
842389,APARTMENT IN COLORES,631951,Cristina,Les Corts,les Corts,41.382461225609134,2.133197869797564,Entire home/apt,65,1,88,2018-01-12,1.68,1,96
843214,Classic Center 1 - Eixample,2320210,Leslie,Eixample,la Dreta de l'Eixample,41.39411810052207,2.16766627585096,Private room,205,3,0,,,37,299
843257,Classic Center 2 - Eixample,2320210,Leslie,Eixample,la Dreta de l'Eixample,41.3937491137947,2.169356728524661,Entire home/apt,205,3,0,,,37,298
843270,Classic Center 3 - Eixample,2320210,Leslie,Eixample,la Dreta de l'Eixample,41.39362614783713,2.1691174942293414,Entire home/apt,205,3,0,,,37,302
843369,Beachfront Apartment in Barcelona,4403203,Fidel,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40111951337645,2.210184829103706,Entire home/apt,120,3,40,2017-11-02,1.12,1,55
843612,Single room in the city center,4404179,Henar,Eixample,la Dreta de l'Eixample,41.387682055853375,2.167228257129452,Private room,41,2,72,2018-01-21,1.55,2,204
846088,single room in renewed flat/central,2572647,Alex,Eixample,el Fort Pienc,41.39275640577079,2.1787676778538954,Private room,27,3,101,2018-01-15,1.66,2,348
846223,Double bedroom in charming flat,4418576,Daniela,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40249955863013,2.1659465756962337,Private room,70,2,38,2016-10-19,0.83,1,0
846363,Bedroom with private bathroom,771458,Rita,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39050603441825,2.183148671469985,Private room,59,2,80,2017-10-08,2.53,7,1
846423,Quiet & spacious 3B/room apartment,4419532,Rafael,Gràcia,la Vila de Gràcia,41.40523393468189,2.1619965705276054,Entire home/apt,165,3,134,2018-01-05,2.23,2,164
847195,New terrace apartment in the center,1432835,Angel,Eixample,la Nova Esquerra de l'Eixample,41.38470781302444,2.154716131050581,Entire home/apt,90,3,49,2018-01-11,0.80,36,337
847735,Great&new apartment in Pl Catalunya,3744544,Marta+Paul,Eixample,la Dreta de l'Eixample,41.38734855902827,2.1707316577665403,Entire home/apt,110,3,46,2018-01-15,0.76,35,308
847785,LOW-COST FLAT NEAR PARK GUELL,7843388,Natalia,Gràcia,Vallcarca i els Penitents,41.412667528600565,2.140371985630603,Entire home/apt,180,4,46,2017-08-14,0.80,3,206
848081,PenthouseSuite with Private Terrace,388382,Esteban,Ciutat Vella,el Barri Gòtic,41.38218064904778,2.17584758120899,Private room,75,2,167,2018-01-01,3.22,1,299
848135,Renewed and centric apartment - 2202,4085156,Ferran,Eixample,la Dreta de l'Eixample,41.38900512486479,2.16922192372176,Entire home/apt,200,3,5,2018-01-01,0.60,53,236
848946,LUXURIOUS BEACH AND CITY VILA OLIMPICA,4246958,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39148368846083,2.193953171919711,Entire home/apt,179,3,87,2018-01-20,1.64,1,216
848964,Quiet room & private bathroom,4432761,Nicolas,Les Corts,les Corts,41.391134066050626,2.1398300642342503,Private room,15,4,19,2015-09-15,0.43,2,39
849035,Atic with Terrace in CENTER,1432736,Inaki,Eixample,la Dreta de l'Eixample,41.39114546060843,2.1798937662598803,Entire home/apt,125,3,0,,,1,0
849839,AVINYO B APARTMENT,4437210,Santos,Ciutat Vella,el Barri Gòtic,41.379738225975395,2.179861145354232,Entire home/apt,225,3,170,2018-01-29,2.81,2,195
850227,In the heart of Gothic Quarter ONLY ONE PERSON,4439624,Marcelo,Ciutat Vella,el Barri Gòtic,41.381267870722915,2.176081398460875,Private room,30,2,113,2018-01-21,4.38,2,180
850228,IN THE GOTHIC HEART Of Barcelona.,4439624,Marcelo,Ciutat Vella,el Barri Gòtic,41.3810514954473,2.1764296916993566,Private room,34,2,247,2017-12-25,4.27,2,249
851240,"Beautiful room, great location BCN",3226879,Iara,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38582963021034,2.1788578393592632,Private room,45,2,37,2017-12-22,0.65,1,255
852134,MAGIC TERRACE . CITY CENTRE.,3039107,Manuel,Eixample,Sant Antoni,41.37796935559878,2.15365754956327,Entire home/apt,54,3,70,2017-11-13,1.26,19,331
852195,ROOMY EIXAMPLE URGELL,3039107,Manuel,Eixample,l'Antiga Esquerra de l'Eixample,41.384600422109564,2.1563701576121828,Entire home/apt,99,3,107,2017-11-14,1.78,19,258
853339,Bright room with double bed in Gran de Gràcia (5),1503151,Laia,Gràcia,la Vila de Gràcia,41.399437578401624,2.1582259914817947,Private room,30,3,0,,,7,159
853343,Bright room with single bed in Gran de Gràcia (6),1503151,Laia,Gràcia,la Vila de Gràcia,41.39882864569202,2.1563130509075843,Private room,30,3,1,2014-07-28,0.02,7,128
853347,Bright room with double bed in Gran de Gràcia (7),1503151,Laia,Gràcia,la Vila de Gràcia,41.3975032476026,2.157900762645722,Private room,30,3,0,,,7,219
853350,Nice room with double bed in Gran de Gràcia (8),1503151,Laia,Gràcia,la Vila de Gràcia,41.39908397486427,2.1567320377786867,Private room,30,3,1,2014-07-30,0.02,7,293
853731,Near Sagrada Familia-Cozy.lift.WiFi,4458114,R.K.,Eixample,la Dreta de l'Eixample,41.39960794441236,2.167389940369171,Entire home/apt,110,2,116,2018-01-29,1.93,1,218
856159,Room for rent near the beach.,4460420,Edina,Sant Martí,el Poblenou,41.40302827161374,2.199483129802489,Private room,25,1,127,2017-10-29,2.19,1,347
857030,Nice&Sunny single room- Pza Espanya,4481767,Daniela,Sants-Montjuïc,Hostafrancs,41.37271921285477,2.1456140477747105,Private room,26,2,72,2017-11-05,1.28,1,346
857117,Nice double room in Sagrada Familia,2426746,Joel Giraldo,Eixample,la Sagrada Família,41.404251679574834,2.174077570107188,Private room,19,1,301,2018-01-23,4.88,4,332
858850,ALQUILO APARTAMENTO  ,4495295,Marta,Horta-Guinardó,Sant Genís dels Agudells,41.42779797112984,2.1315444327736532,Entire home/apt,45,1,35,2017-09-20,0.61,1,244
859046,Single bdr near Sagrada Familia - private toilets,2035951,Sarah,Eixample,la Sagrada Família,41.40294998702356,2.1808484049508,Private room,36,2,8,2017-11-03,1.36,2,61
859105,"New apt. METRO BARCELONETA! Min 32dd, max 300dd",1791366,José Manuel Y María,Ciutat Vella,la Barceloneta,41.380961797582614,2.1874769480027103,Entire home/apt,69,32,80,2018-01-02,1.43,1,98
859813,Penthouse with a view of La Sagrada,2114524,Nuria,Eixample,el Fort Pienc,41.400396658104995,2.1761984814307587,Entire home/apt,185,3,86,2017-11-10,1.44,2,202
859884,Gothic Doble Room private bathroom,4503125,Belén,Ciutat Vella,el Barri Gòtic,41.38035519880486,2.1796035820392783,Private room,39,1,61,2017-09-30,1.01,1,365
861172,Awesome flat in the center (HUTB-014195),1422875,Suzy,Sants-Montjuïc,el Poble Sec,41.374206427832654,2.164472786222671,Entire home/apt,160,1,52,2018-02-04,0.88,1,62
861721,THE BLUE HOUSE:  see the sea,4452491,Ignacio,Sant Martí,la Vila Olímpica del Poblenou,41.39050809891465,2.197350665819581,Entire home/apt,298,3,59,2017-10-17,1.64,3,327
862524,Sunny and beautifull central attic,2489470,Barbara,Eixample,la Dreta de l'Eixample,41.38858518345815,2.1648428856705983,Entire home/apt,160,3,76,2017-10-13,1.38,3,355
862640,Room in l'Eixample - Barcelona,4187032,Felipe,Eixample,l'Antiga Esquerra de l'Eixample,41.38874353567889,2.1610700877794455,Private room,25,1,16,2014-01-23,0.28,1,0
862690,Center City Swimming pool Apartment,3709040,Elisabet,Sant Martí,la Vila Olímpica del Poblenou,41.39262908978399,2.1949670032840576,Entire home/apt,180,7,21,2017-09-03,0.36,1,331
863253,Apartment next to Montjuïc,2688205,Mònica,Sants-Montjuïc,el Poble Sec,41.37445360042878,2.1616492544849946,Entire home/apt,51,3,130,2018-01-15,2.21,14,276
865148,Grande I Apartment on Valencia St.,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39909405987821,2.1701890334217384,Entire home/apt,222,3,33,2018-01-08,0.56,23,330
865273,Terrace 2 in the Historic Eixample,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39876243381763,2.171617080664419,Entire home/apt,129,3,32,2017-08-27,1.09,23,334
865309,Nice Cozy Apartment Valencia St. B,582060,Fernando,Eixample,la Dreta de l'Eixample,41.397210455716916,2.1695772939531586,Entire home/apt,115,3,46,2018-01-09,0.86,23,333
865367,Beautiful Comfy Flat Valencia St A,582060,Fernando,Eixample,la Dreta de l'Eixample,41.397665943039186,2.170857028567035,Entire home/apt,125,3,20,2017-06-20,0.37,23,330
866298,LUXURY PENTHOUSE WITH PRIV. TERRACE,826476,Gerard,Sants-Montjuïc,Sants,41.38172947541683,2.1405436902959325,Entire home/apt,69,3,224,2018-01-22,3.72,8,269
866315,"PRIVATE SUITE: 2 BEDROOMS, 1 BATHROOM AND TERRACE",4427588,David,Eixample,la Dreta de l'Eixample,41.398992799253996,2.164176608218421,Entire home/apt,79,1,350,2018-01-29,5.67,4,313
867893,Apartment next to Montjuïc B,2688205,Mònica,Sants-Montjuïc,el Poble Sec,41.37257773034967,2.162980998965003,Entire home/apt,80,3,144,2018-01-07,2.41,14,301
868198,Grande II apartment on Valencia St.,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39761384566971,2.170174500701993,Entire home/apt,260,3,21,2017-06-18,0.35,23,338
869984,Loft Ambient FUTBOL 8 near Camp Nou,396363,Oscar And Diego,Les Corts,la Maternitat i Sant Ramon,41.381390893265994,2.128467841926353,Entire home/apt,146,2,3,2016-11-01,0.05,72,317
870256,Loft Ambient FUTBOL 7 near Camp Nou,396363,Oscar And Diego,Les Corts,les Corts,41.383090300246955,2.1282596051788367,Entire home/apt,113,2,6,2015-09-13,0.10,72,346
871627,"Nice, cheap & center room :)",4595497,Alpha,Eixample,Sant Antoni,41.37885709690159,2.1583246917456553,Private room,25,2,74,2017-10-13,1.23,1,95
871899,"Penthouse with terrace and seaviews, Gracia!",4258344,City View,Gràcia,la Vila de Gràcia,41.40454043673554,2.161659756474588,Entire home/apt,140,3,47,2018-01-15,0.85,4,336
872568,GREAT APARTMENT WITH TERRACE,3342699,Moran,Eixample,la Dreta de l'Eixample,41.39666479685841,2.163698294493127,Entire home/apt,660,4,9,2016-07-06,0.15,3,103
872614,Elegant Apart. Francesc Macia Sq.,4603241,Manel,Les Corts,les Corts,41.392181219222174,2.1439299650685397,Entire home/apt,140,2,41,2015-08-09,0.68,2,0
875171,Days in Barcelona  Eixample I,2366949,Jordi,Eixample,la Nova Esquerra de l'Eixample,41.387832203307326,2.1439235453690704,Entire home/apt,70,2,70,2017-11-12,1.18,10,327
876101,Fabulous apartment sea view,4626127,Francesc,Sant Martí,la Vila Olímpica del Poblenou,41.390958049514,2.199586771066457,Entire home/apt,3000,3,51,2016-11-02,0.85,1,6
877884,Elegant Apart.with parking included HUTB-004588,4638971,Silvia,Eixample,la Nova Esquerra de l'Eixample,41.38587657256474,2.150619442179349,Entire home/apt,155,3,32,2017-12-27,0.53,1,350
878550,Spacious 300 qm-Loft in Barcelona,1330487,Juan Carlos,Sant Martí,el Parc i la Llacuna del Poblenou,41.39595070729964,2.1877145128728523,Private room,90,1,2,2013-07-19,0.03,2,365
879162,Cozy single Room near Ramblas,4647830,David,Ciutat Vella,el Barri Gòtic,41.37903766212534,2.1756845765665416,Private room,29,1,117,2018-01-31,31.06,2,54
879356,Galileu-Great space and location!,4649744,Nigel,Sants-Montjuïc,Sants,41.37982433083024,2.1327852406544943,Entire home/apt,48,3,228,2018-02-04,3.78,1,178
879969,TRULY CENTRE NEXT  PLAZA CATALUÑA,4653599,Gemma,Eixample,la Dreta de l'Eixample,41.38889006000904,2.1731275942038994,Entire home/apt,121,3,18,2017-10-04,0.42,10,264
881344,Minimalist apartment (Bcn centre).,4662868,Jorge,Eixample,Sant Antoni,41.380873370190045,2.1606480260892753,Entire home/apt,120,3,99,2018-01-06,1.65,1,270
883382,"Penthouse, Terrace & BBQ, Park Guell, Bus and Metr",4261436,Jessica,Horta-Guinardó,el Carmel,41.41999893657515,2.1579805096209035,Entire home/apt,69,2,44,2017-12-03,0.81,1,249
884420,Apartament near Camp Nou (Barça),4597849,Ofelia,Les Corts,la Maternitat i Sant Ramon,41.37836639374312,2.1220698661437862,Entire home/apt,80,6,17,2018-01-02,0.37,1,332
